frame_id,execution_order,baseline_preprocess_ms,baseline_inference_ms,baseline_postprocess_ms,baseline_pipeline_ms,baseline_steering_error,baseline_steering_cmd,baseline_lane_pixels,baseline_valid,rtl_preprocess_ms,rtl_inference_ms,rtl_postprocess_ms,rtl_pipeline_ms,rtl_steering_error,rtl_steering_cmd,rtl_lane_pixels,rtl_valid,steering_error_abs_diff,steering_cmd_abs_diff,rtl_copy_ms,rtl_compute_ms
549,rtl->baseline,5.640117,14.248289,7.439059,27.371899,-0.44375,-0.098009072,57008,True,5.648258,14.345347,6.682709,26.722378,0.078125,0.006338315,11963,True,0.521875,0.104347387,0.402932,6.109875
550,baseline->rtl,5.590513,14.325896,7.535107,27.50428,-0.44375,-0.092453629,57008,True,5.617435,14.608317,6.667018,26.931405,0.078125,0.011910326,11960,True,0.521875,0.104363955,0.38005,6.113914
551,rtl->baseline,5.58547,14.350491,17.394701,37.374885,-0.44375,-0.090231452,57012,True,5.80369,14.349735,6.648604,26.849813,0.078125,0.01413913,11974,True,0.521875,0.104370582,0.364668,6.113202
552,baseline->rtl,5.648035,14.271845,7.481,27.453954,-0.48125,-0.105092581,56519,True,5.914236,14.307588,6.662775,26.923772,0.0390625,-0.001375598,11878,True,0.5203125,0.103716983,0.372639,6.116402
553,rtl->baseline,5.660776,14.348141,7.509932,27.564752,-0.48125,-0.099787032,56514,True,5.617673,14.492132,6.649814,26.806592,0.0390625,0.004137261,11867,True,0.5203125,0.103924293,0.364439,6.113492
554,baseline->rtl,5.602681,14.352071,7.493191,27.500407,-0.48125,-0.097664813,56427,True,5.602992,14.294787,6.652944,26.589156,0.0390625,0.006342404,11857,True,0.5203125,0.104007217,0.366619,6.115422
555,rtl->baseline,5.613252,14.291427,14.537276,34.489078,-0.515625,-0.111253425,56604,True,5.623754,14.534515,6.655464,26.862117,0.0,-0.009181788,11879,True,0.515625,0.102071637,0.371269,6.110382
556,baseline->rtl,5.612463,14.379663,7.464928,27.509898,-0.515625,-0.10637637,56552,True,5.632024,14.346281,6.661135,26.678852,0.0078125,-0.003672715,11860,True,0.5234375,0.102703655,0.375109,6.111182
557,rtl->baseline,5.529895,14.308447,7.434416,27.317522,-0.515625,-0.104425548,56531,True,5.640435,14.325989,6.683796,26.694604,0.0,-0.001469086,11856,True,0.515625,0.102956462,0.402311,6.109022
558,baseline->rtl,5.629234,14.535396,7.442307,27.660439,-0.521875,-0.106270219,56619,True,5.668997,14.427247,6.652184,26.786901,0.0,-0.000587634,11871,True,0.521875,0.105682585,0.365598,6.112642
559,rtl->baseline,5.646145,14.326049,7.401863,27.422251,-0.521875,-0.105133088,56554,True,5.688178,14.377163,6.657335,26.77139,0.0,-0.000235054,11878,True,0.521875,0.104898034,0.372849,6.113192
560,baseline->rtl,5.654536,14.326689,7.463338,27.496427,-0.521875,-0.104678235,56557,True,5.560758,14.358852,6.650904,26.610218,0.0,-9.4022e-05,11878,True,0.521875,0.104584213,0.362959,6.114682
561,rtl->baseline,5.541767,14.284776,7.644323,27.515509,-0.525,-0.105808794,56758,True,5.661746,14.355391,6.657475,26.721606,-0.0078125,-3.7609e-05,11912,True,0.5171875,0.105771185,0.366149,6.116862
562,baseline->rtl,5.611222,14.380794,7.445697,27.490436,-0.525,-0.105323518,56730,True,5.644464,14.283865,6.663395,26.630369,-0.0078125,-1.5043e-05,11910,True,0.5171875,0.105308475,0.368019,6.121372
563,rtl->baseline,5.570589,14.544216,7.541364,27.701553,-0.525,-0.105129407,56693,True,5.606922,14.365172,6.655315,26.674562,-0.0078125,-6.017e-06,11894,True,0.5171875,0.10512339,0.365529,6.116952
564,baseline->rtl,5.649495,14.33446,7.455448,27.492446,-0.534375,-0.108989263,56562,True,5.633444,14.480181,6.664225,26.817554,-0.015625,-2.407e-06,11877,True,0.51875,0.108986856,0.370759,6.121643
565,rtl->baseline,5.633894,14.279486,7.450417,27.40935,-0.534375,-0.107720705,56554,True,5.615493,14.378023,6.657065,26.697594,-0.015625,-9.63e-07,11877,True,0.51875,0.107719742,0.373969,6.112702
566,baseline->rtl,5.649146,14.321999,7.518783,27.54121,-0.534375,-0.107213282,56520,True,5.615203,14.277035,6.682176,26.614288,-0.015625,-3.85e-07,11878,True,0.51875,0.107212897,0.367919,6.115842
567,rtl->baseline,5.560466,14.311631,7.517089,27.43444,-0.55,-0.113572813,56348,True,5.58866,14.465155,6.676744,26.776443,-0.0234375,-0.009843904,11824,True,0.5265625,0.103728909,0.37332,6.129261
568,baseline->rtl,5.646032,14.315322,7.40186,27.414448,-0.55,-0.111429125,56345,True,5.663624,14.348144,6.662652,26.712703,-0.0234375,-0.006750062,11819,True,0.5265625,0.104679063,0.370819,6.116719
569,rtl->baseline,5.593548,14.251947,7.434172,27.325311,-0.55,-0.11057165,56312,True,5.592389,14.311472,6.657152,26.606435,-0.0234375,-0.005512525,11834,True,0.5265625,0.105059125,0.370989,6.113099
570,baseline->rtl,5.595159,14.347825,7.469615,27.464872,-0.565625,-0.11679116,55865,True,5.551815,14.371337,6.656672,26.619036,-0.0390625,-0.01158001,11703,True,0.5265625,0.10521115,0.367749,6.113549
571,rtl->baseline,5.593718,14.325812,7.40865,27.373825,-0.565625,-0.114591464,55802,True,5.608389,14.375866,6.660752,26.692532,-0.0390625,-0.009319504,11696,True,0.5265625,0.10527196,0.373829,6.113809
572,baseline->rtl,5.678675,14.387307,7.40763,27.525037,-0.559375,-0.111086586,55712,True,5.552455,14.436572,6.663032,26.690741,-0.0390625,-0.008415302,11667,True,0.5203125,0.102671284,0.368329,6.120569
573,rtl->baseline,5.631011,14.395828,7.439192,27.509206,-0.55625,-0.110247134,56004,True,5.653483,14.395308,6.657021,26.752617,-0.03125,-0.004772371,11749,True,0.525,0.105474763,0.364748,6.117059
574,baseline->rtl,5.673535,14.357175,7.512088,27.594752,-0.55625,-0.110848854,56038,True,5.603309,14.451682,6.904041,26.996236,-0.03125,-0.005658948,11743,True,0.525,0.105189906,0.361429,6.37006
575,rtl->baseline,5.634902,14.270089,7.469475,27.419959,-0.55625,-0.111089541,56031,True,5.652573,14.393568,6.733017,26.827642,-0.03125,-0.006013579,11748,True,0.525,0.105075962,0.452446,6.106748
576,baseline->rtl,5.60976,14.521288,7.474926,27.659028,-0.590625,-0.125623317,55735,True,5.590288,14.368356,6.652971,26.650418,-0.078125,-0.025842932,11673,True,0.5125,0.099780385,0.368659,6.108909
577,rtl->baseline,5.560896,14.320653,7.459145,27.387996,-0.590625,-0.121124327,55735,True,5.724009,14.626196,6.678433,27.075482,-0.078125,-0.019712173,11647,True,0.5125,0.101412154,0.383371,6.117409
578,baseline->rtl,5.698846,14.377797,7.393799,27.522357,-0.59375,-0.120637231,55761,True,5.665874,14.426911,6.64647,26.779819,-0.078125,-0.017259869,11675,True,0.515625,0.103377362,0.366359,6.108118
579,rtl->baseline,5.595909,14.311351,7.504258,27.456512,-0.61875,-0.130004892,55726,True,5.598939,14.410039,6.649391,26.705503,-0.109375,-0.029403948,11633,True,0.509375,0.100600944,0.359658,6.115739
580,baseline->rtl,5.635462,14.311092,7.550072,27.549759,-0.615625,-0.124939457,55731,True,5.651193,14.273859,6.658982,26.621986,-0.109375,-0.024886579,11632,True,0.50625,0.100052878,0.370119,6.116469
581,rtl->baseline,5.572507,14.272909,7.445044,27.337053,-0.615625,-0.123850783,55734,True,5.567996,14.351985,6.914312,26.880806,-0.109375,-0.023079632,11649,True,0.50625,0.100771151,0.371709,6.369609
582,baseline->rtl,5.563476,14.349805,7.454774,27.420009,-0.63125,-0.129977813,55104,True,5.60927,14.268498,6.660992,26.578793,-0.1171875,-0.025638103,11503,True,0.5140625,0.10433971,0.37122,6.11764
583,rtl->baseline,5.65502,14.372299,7.484433,27.557698,-0.63125,-0.127741125,55059,True,5.642232,14.377837,6.65752,26.724433,-0.1171875,-0.024317741,11496,True,0.5140625,0.103423384,0.367549,6.117097
584,baseline->rtl,5.677443,14.349528,7.427939,27.507083,-0.63125,-0.12684645,55076,True,5.594796,14.259411,6.66634,26.55871,-0.1171875,-0.023789596,11503,True,0.5140625,0.103056854,0.375139,6.118157
585,rtl->baseline,5.855686,14.298094,7.44328,27.643464,-0.6375,-0.12911358,54881,True,5.669132,14.331727,6.947311,26.995173,-0.125,-0.026859589,11463,True,0.5125,0.102253991,0.369379,6.367376
586,baseline->rtl,5.626478,14.344157,7.468672,27.492593,-0.6375,-0.128145432,54837,True,5.573584,14.466147,6.652268,26.730223,-0.125,-0.025743835,11456,True,0.5125,0.102401597,0.359458,6.118516
587,rtl->baseline,5.65146,14.299264,7.406947,27.402415,-0.6375,-0.127758173,54853,True,5.603337,14.670023,6.645518,26.967432,-0.125,-0.025297534,11451,True,0.5125,0.102460639,0.364138,6.109486
588,baseline->rtl,5.661491,14.289143,7.533437,27.536425,-0.6375,-0.127603269,54749,True,5.597246,14.575736,6.92376,27.136685,-0.1328125,-0.028400264,11426,True,0.5046875,0.099203005,0.370839,6.374867
589,rtl->baseline,5.586605,14.469177,7.491363,27.59218,-0.6375,-0.127541308,54731,True,5.620038,14.36794,6.67071,26.706301,-0.1328125,-0.027297605,11433,True,0.5046875,0.100243703,0.370519,6.126507
590,baseline->rtl,5.606067,14.37263,7.44375,27.473381,-0.64375,-0.130141523,54799,True,5.648671,14.37178,6.645188,26.796868,-0.1328125,-0.026856542,11433,True,0.5109375,0.103284981,0.362328,6.108366
591,rtl->baseline,5.613378,14.330277,8.480531,28.472469,-0.646875,-0.130619109,54807,True,5.603417,14.333167,6.665209,26.648476,-0.1328125,-0.026680117,11435,True,0.5140625,0.103938992,0.3747,6.115126
592,baseline->rtl,5.618357,14.460957,7.408848,27.540046,-0.646875,-0.129872644,54764,True,5.652751,14.351918,6.68359,26.725263,-0.1328125,-0.026609547,11433,True,0.5140625,0.103263097,0.404271,6.107746
593,rtl->baseline,5.591036,14.294014,7.539478,27.470101,-0.646875,-0.129574057,54740,True,5.631918,14.351478,6.67718,26.706741,-0.1328125,-0.026581319,11430,True,0.5140625,0.102992738,0.370499,6.132058
594,baseline->rtl,5.744408,14.288944,7.403467,27.488803,-0.653125,-0.132079623,54941,True,5.573705,14.290604,6.687061,26.590432,-0.140625,-0.029851277,11460,True,0.5125,0.102228346,0.367639,6.144858
595,rtl->baseline,5.717156,14.342528,7.362724,27.467571,-0.653125,-0.131206849,54909,True,5.659371,14.310425,6.667289,26.686189,-0.140625,-0.028815511,11462,True,0.5125,0.102391338,0.37608,6.119977
596,baseline->rtl,5.662872,14.407373,7.505425,27.629223,-0.653125,-0.13085774,54961,True,5.657821,14.306265,6.658949,26.660617,-0.140625,-0.028401204,11457,True,0.5125,0.102456536,0.367319,6.119737
597,rtl->baseline,5.571204,14.264201,7.4427,27.325669,-0.653125,-0.130718096,54937,True,5.556683,14.361189,6.650498,26.616204,-0.140625,-0.028235482,11452,True,0.5125,0.102482614,0.367909,6.108966
598,baseline->rtl,5.578695,14.37249,7.435,27.440439,-0.653125,-0.130662238,54883,True,5.597856,14.541623,6.909018,27.08924,-0.140625,-0.028169193,11449,True,0.5125,0.102493045,0.370879,6.364626
599,rtl->baseline,5.609887,14.301668,7.409904,27.366713,-0.653125,-0.130639895,54849,True,5.626888,14.364879,6.648378,26.68896,-0.140625,-0.028142677,11442,True,0.5125,0.102497218,0.371318,6.106386
600,baseline->rtl,5.602134,14.333771,7.438456,27.427635,-0.653125,-0.130630958,54921,True,5.570762,14.418097,6.686558,26.71529,-0.140625,-0.028132071,11449,True,0.5125,0.102498887,0.382259,6.110494
601,rtl->baseline,5.602794,14.271666,7.48264,27.401023,-0.653125,-0.130627383,54911,True,5.67462,14.358353,6.688499,26.768054,-0.1484375,-0.031409078,11448,True,0.5046875,0.099218305,0.371169,6.144086
602,baseline->rtl,5.795279,14.404116,7.395813,27.648712,-0.653125,-0.130625953,54909,True,5.700212,14.372894,6.683258,26.795746,-0.140625,-0.027094881,11456,True,0.5125,0.103531072,0.398171,6.112943
603,rtl->baseline,5.593224,14.509024,7.48757,27.634072,-0.659375,-0.133250381,54877,True,5.641167,14.312909,6.683248,26.684638,-0.1484375,-0.030994203,11465,True,0.5109375,0.102256178,0.37886,6.128475
604,baseline->rtl,5.650588,14.498073,8.216076,28.418072,-0.659375,-0.132425153,54922,True,5.729214,14.343542,6.652995,26.786396,-0.1484375,-0.030210181,11459,True,0.5109375,0.102214972,0.374529,6.104193
605,rtl->baseline,5.597454,14.430188,7.540444,27.61367,-0.659375,-0.132095061,54871,True,5.562171,14.376205,6.662506,26.648355,-0.1484375,-0.029896572,11454,True,0.5109375,0.102198489,0.377919,6.111503
606,baseline->rtl,5.698841,14.343691,7.534964,27.629931,-0.659375,-0.131963024,55129,True,5.652918,14.373003,6.656156,26.721261,-0.1484375,-0.029771129,11495,True,0.5109375,0.102191895,0.367218,6.114034
607,rtl->baseline,5.621506,14.314799,13.571112,33.55144,-0.659375,-0.13191021,55323,True,5.603924,14.449869,6.662246,26.761904,-0.1484375,-0.029720952,11508,True,0.5109375,0.102189258,0.37737,6.111544
608,baseline->rtl,5.670429,14.343411,7.590728,27.658704,-0.659375,-0.131889084,55067,True,5.618585,14.426668,6.97478,27.058927,-0.1484375,-0.029700881,11475,True,0.5109375,0.102188203,0.369469,6.366573
609,rtl->baseline,5.614285,14.308458,7.533513,27.500911,-0.6625,-0.133193134,55240,True,5.674759,14.341121,6.679968,26.742742,-0.1484375,-0.029692852,11507,True,0.5140625,0.103500282,0.374959,6.130985
610,baseline->rtl,5.568202,14.392756,7.824346,27.838167,-0.6625,-0.132777253,55405,True,5.579002,14.436749,6.651155,26.705539,-0.1484375,-0.029689641,11527,True,0.5140625,0.103087612,0.371909,6.107333
611,rtl->baseline,5.555361,14.306529,7.575647,27.48317,-0.6625,-0.132610901,55255,True,5.68157,14.340632,6.670967,26.740852,-0.1484375,-0.029688356,11502,True,0.5140625,0.102922545,0.371079,6.125214
612,baseline->rtl,5.660228,14.293477,7.526593,27.534454,-0.665625,-0.133856861,55246,True,5.627726,14.32636,6.662366,26.656695,-0.15625,-0.032969093,11462,True,0.509375,0.100887768,0.372418,6.115564
613,rtl->baseline,5.643237,14.280767,7.407614,27.377791,-0.665625,-0.133417744,55250,True,5.635107,14.367904,6.653006,26.702229,-0.15625,-0.031937637,11473,True,0.509375,0.101480107,0.368719,6.110984
614,baseline->rtl,5.651328,14.410606,7.48785,27.601829,-0.665625,-0.133242098,55261,True,5.636187,14.293788,6.662956,26.631994,-0.15625,-0.031525055,11494,True,0.509375,0.101717043,0.373539,6.114743
615,rtl->baseline,5.596974,14.294304,15.063531,34.999302,-0.66875,-0.134484339,54891,True,5.601784,14.353212,6.659486,26.661876,-0.15625,-0.031360022,11417,True,0.5125,0.103124317,0.373989,6.109964
616,baseline->rtl,5.689249,14.460944,8.213102,28.414499,-0.66875,-0.134043736,54894,True,5.660876,15.165518,6.61396,27.476817,-0.15625,-0.031294009,11413,True,0.5125,0.102749727,0.340446,6.10527
617,rtl->baseline,5.653455,14.301892,7.52312,27.524251,-0.66875,-0.133867494,54894,True,5.648006,14.471055,6.660644,26.826477,-0.15625,-0.031267604,11419,True,0.5125,0.10259989,0.38835,6.10181
618,baseline->rtl,5.720601,14.322784,8.756824,28.852553,-0.678125,-0.137734498,54081,True,5.742482,14.308142,6.638731,26.72914,-0.1640625,-0.034538291,11254,True,0.5140625,0.103196207,0.363838,6.10377
619,rtl->baseline,5.70085,14.333904,7.514249,27.596417,-0.678125,-0.136468799,54109,True,5.612912,14.387588,6.648702,26.698517,-0.1640625,-0.033502817,11259,True,0.5140625,0.102965982,0.368198,6.10658
620,baseline->rtl,5.656126,14.422541,7.361048,27.490598,-0.678125,-0.13596252,54118,True,5.733912,14.304443,6.706007,26.785484,-0.1640625,-0.033088627,11253,True,0.5140625,0.102873893,0.369878,6.111421
621,rtl->baseline,5.553618,14.343885,7.360367,27.303974,-0.678125,-0.135760008,53736,True,5.600092,14.445724,6.659583,26.750811,-0.171875,-0.036204201,11174,True,0.50625,0.099555807,0.369118,6.115721
622,baseline->rtl,5.643265,14.555751,7.462705,27.714286,-0.678125,-0.135679003,53741,True,5.570029,14.485446,6.650272,26.748362,-0.171875,-0.03510668,11167,True,0.50625,0.100572323,0.368488,6.10685
623,rtl->baseline,5.564339,14.375548,7.507089,27.492759,-0.678125,-0.135646601,53730,True,5.613733,14.391089,6.653443,26.704107,-0.171875,-0.034667672,11168,True,0.50625,0.100978929,0.363858,6.116811
624,baseline->rtl,5.626513,14.40054,17.349777,37.429155,-0.68125,-0.136946141,53247,True,5.606652,14.593794,6.928184,27.168963,-0.171875,-0.034492069,11062,True,0.509375,0.102454072,0.413402,6.335068
625,rtl->baseline,5.647126,14.285481,14.739996,34.717716,-0.68125,-0.136528456,53249,True,5.590201,14.40621,6.661983,26.705798,-0.171875,-0.034421828,11063,True,0.509375,0.102106628,0.374029,6.111971
626,baseline->rtl,5.691268,14.440442,13.160704,33.3451,-0.68125,-0.136361382,53242,True,5.58738,14.382809,6.648102,26.656704,-0.171875,-0.034393731,11076,True,0.509375,0.101967651,0.362438,6.114282
627,rtl->baseline,5.557478,14.324494,12.670766,32.599652,-0.684375,-0.137607053,53033,True,5.667456,14.456934,6.654793,26.824897,-0.1796875,-0.037663742,11014,True,0.5046875,0.099943311,0.369578,6.110681
628,baseline->rtl,5.611502,14.327164,7.636298,27.625139,-0.68125,-0.135855321,53033,True,5.564039,14.483776,6.659263,26.746651,-0.1796875,-0.036627997,11011,True,0.5015625,0.099227324,0.371349,6.116662
629,rtl->baseline,5.57615,14.297522,8.513586,28.431951,-0.68125,-0.136092128,53029,True,5.641165,14.452714,6.656983,26.798225,-0.1796875,-0.036213699,11017,True,0.5015625,0.099878429,0.370749,6.112821
630,baseline->rtl,5.631084,14.521819,8.532037,28.738375,-0.690625,-0.140124351,52346,True,5.557598,14.375178,6.665753,26.636722,-0.1796875,-0.03604798,10899,True,0.5109375,0.104076371,0.372209,6.121881
631,rtl->baseline,5.61207,14.333608,8.473479,28.465042,-0.690625,-0.138924741,52350,True,5.636733,14.381442,6.66171,26.727429,-0.1796875,-0.035981692,10891,True,0.5109375,0.102943049,0.365848,6.119028
632,baseline->rtl,5.737,14.293636,8.582168,28.666156,-0.690625,-0.138444896,52348,True,5.557466,14.35154,6.64589,26.591358,-0.1796875,-0.035955177,10892,True,0.5109375,0.102489719,0.359798,6.114029
633,rtl->baseline,5.594429,14.322427,8.597189,28.558268,-0.696875,-0.140877958,51780,True,5.640662,14.380842,6.65402,26.721777,-0.1796875,-0.035944571,10768,True,0.5171875,0.104933387,0.373318,6.106678
634,baseline->rtl,5.579107,14.348879,8.594918,28.57632,-0.696875,-0.139976183,51720,True,5.60882,14.341229,6.658201,26.646722,-0.1796875,-0.035940328,10749,True,0.5171875,0.104035855,0.367128,6.115459
635,rtl->baseline,5.588228,14.411355,8.763152,28.810007,-0.696875,-0.139615473,51763,True,5.589259,14.461458,6.65649,26.75497,-0.1796875,-0.035938631,10755,True,0.5171875,0.103676842,0.371778,6.110178
636,baseline->rtl,5.659173,14.347499,8.539834,28.597852,-0.7,-0.140783689,51197,True,5.687655,14.413254,6.650099,26.791892,-0.1875,-0.039219203,10625,True,0.5125,0.101564486,0.368429,6.107108
637,rtl->baseline,5.569307,14.403144,8.532204,28.549708,-0.7,-0.140313476,51206,True,5.61841,14.334128,6.664771,26.665133,-0.1875,-0.038187681,10636,True,0.5125,0.102125795,0.377679,6.112888
638,baseline->rtl,5.622551,14.324057,8.61926,28.620913,-0.7,-0.14012539,51179,True,5.583208,14.347609,6.65496,26.62434,-0.1875,-0.037775072,10638,True,0.5125,0.102350318,0.372329,6.106438
639,rtl->baseline,5.602279,14.283664,8.519082,28.45085,-0.7,-0.140050156,50990,True,5.606289,14.333138,6.66057,26.648062,-0.1875,-0.037610029,10574,True,0.5125,0.102440127,0.363928,6.121309
640,baseline->rtl,5.625581,14.36317,8.553046,28.626973,-0.7,-0.140020062,51005,True,5.569167,14.335269,6.65468,26.597298,-0.1875,-0.037544012,10583,True,0.5125,0.10247605,0.369978,6.111948
641,rtl->baseline,5.600059,14.371761,8.492761,28.509935,-0.7,-0.140008025,51057,True,5.621661,14.334398,6.663951,26.667883,-0.1875,-0.037517605,10593,True,0.5125,0.10249042,0.374599,6.114308
642,baseline->rtl,5.61819,14.328257,8.526193,28.525246,-0.7,-0.14000321,50898,True,5.546995,14.450217,6.647559,26.683815,-0.1875,-0.037507042,10577,True,0.5125,0.102496168,0.363598,6.111178
643,rtl->baseline,5.693566,14.291895,8.48189,28.511875,-0.7,-0.140001284,50910,True,5.692476,14.364221,6.64921,26.75526,-0.1875,-0.037502817,10583,True,0.5125,0.102498467,0.376209,6.101097
644,baseline->rtl,5.686056,14.328338,8.297036,28.363074,-0.7,-0.140000514,50939,True,5.722708,14.271963,6.644719,26.677594,-0.1875,-0.037501127,10586,True,0.5125,0.102499387,0.367409,6.103358
645,rtl->baseline,5.640822,14.311746,15.430872,35.429595,-0.709375,-0.143937705,50260,True,5.650913,14.413855,6.663641,26.774422,-0.1953125,-0.040781701,10432,True,0.5140625,0.103156004,0.374699,6.114789
646,baseline->rtl,5.685906,14.35684,7.519496,27.613416,-0.709375,-0.142700082,50309,True,5.604029,14.334729,6.66197,26.639441,-0.1953125,-0.03975018,10442,True,0.5140625,0.102949902,0.371268,6.117499
